0,0
1,0
2,0
3,5
4,11
5,12
6,18
7,30
8,28
9,34
10,35
11,44
12,48
13,52
14,54
15,62
16,67
17,71
18,74
19,83
20,92
21,93
22,94
23,106
24,106
25,120
26,119
27,118
28,125
29,131
30,135
31,149
32,154
33,155
34,162
35,163
36,170
37,173
38,180
39,180
40,191
41,191
42,200
43,202
44,214
45,208
46,225
47,225
48,233
49,236
50,230
51,239
52,251
53,248
54,266
55,267
56,277
57,270
58,297
59,282
60,296
61,310
62,304
63,304
64,317
65,316
66,325
67,324
68,342
69,343
70,354
71,350
72,371
73,360
74,375
75,370
76,372
77,396
78,398
79,403
80,413
81,406
82,420
83,426
84,436
85,428
86,437
87,450
88,441
89,454
90,461
91,472
92,460
93,484
94,485
95,500
96,494
97,503
98,483
99,506
100,503
101,522
102,512
103,524
104,538
105,531
106,557
107,565
108,554
109,555
110,556
111,558
112,580
113,589
114,600
115,590
116,604
117,601
118,609
119,608
120,631
121,628
122,631
123,656
124,650
125,653
126,664
127,650
128,669
129,658
130,665
131,677
132,696
133,684
134,697
135,698
136,716
137,727
138,720
139,734
140,718
141,745
142,745
143,749
144,744
145,757
146,765
147,748
148,785
149,766
150,774
151,810
152,801
153,812
154,803
155,817
156,828
157,833
158,820
159,837
160,834
161,845
162,865
163,861
164,878
165,868
166,881
167,874
168,886
169,897
170,900
171,894
172,906
173,905
174,912
175,942
176,936
177,930
178,943
179,964
180,954
181,959
182,973
183,986
184,968
185,978
186,984
187,989
188,1008
189,1023
190,1013
191,1008
192,1025
193,1032
194,1041
195,1043
196,1029
197,1053
198,1041
199,1042
200,1072
201,1062
202,1068
203,1075
204,1080
205,1088
206,1116
207,1131
208,1098
209,1135
210,1124
211,1137
212,1124
213,1137
214,1166
215,1147
216,1125
217,1164
218,1170
219,1165
220,1184
221,1201
222,1197
223,1199
224,1207
225,1219
226,1206
227,1226
228,1225
229,1218
230,1241
231,1256
232,1246
233,1271
234,1266
235,1283
236,1275
237,1278
238,1279
239,1294
240,1280
241,1291
242,1307
243,1314
244,1319
245,1322
246,1329
247,1341
248,1339
249,1328
250,1359
251,1339
252,1365
253,1366
254,1359
255,1361
256,1383
257,1389
258,1392
259,1398
260,1393
261,1426
262,1414
263,1423
264,1439
265,1452
266,1462
267,1454
268,1451
269,1455
270,1462
271,1467
272,1472
273,1495
274,1485
275,1490
276,1498
277,1499
278,1515
279,1505
280,1523
281,1529
282,1543
283,1536
284,1540
285,1540
286,1564
287,1552
288,1571
289,1572
290,1606
291,1570
292,1568
293,1588
294,1596
295,1584
296,1613
297,1620
298,1629
299,1643
300,1633
301,1633
302,1647
303,1642
304,1638
305,1661
306,1676
307,1659
308,1662
309,1694
310,1704
311,1685
312,1713
313,1719
314,1725
315,1729
316,1727
317,1737
318,1743
319,1758
320,1745
321,1756
322,1763
323,1717
324,1781
325,1776
326,1771
327,1794
328,1788
329,1778
330,1796
331,1839
332,1825
333,1807
334,1832
335,1826
336,1811
337,1863
338,1845
339,1863
340,1843
341,1854
342,1876
343,1884
344,1865
345,1919
346,1907
347,1901
348,1908
349,1918
350,1908
351,1905
352,1953
353,1950
354,1944
355,1932
356,1943
357,1954
358,1968
359,1974
360,1956
361,2001
362,1997
363,1994
364,2013
365,1994
366,2001
367,2006
368,2012
369,2054
370,2049
371,2054
372,2053
373,2055
374,2065
375,2050
376,2076
377,2060
378,2094
379,2096
380,2068
381,2086
382,2095
383,2129
384,2136
385,2117
386,2119
387,2140
388,2141
389,2154
390,2165
391,2143
392,2153
393,2188
394,2149
395,2164
396,2212
397,2185
398,2186
399,2183
400,2194
401,2198
402,2249
403,2206
404,2248
405,2238
406,2216
407,2240
408,2246
409,2236
410,2263
411,2262
412,2270
413,2284
414,2268
415,2269
416,2284
417,2311
418,2314
419,2316
420,2289
421,2327
422,2321
423,2327
424,2366
425,2345
426,2350
427,2356
428,2364
429,2386
430,2410
431,2378
432,2390
433,2361
434,2413
435,2406
436,2400
437,2437
438,2399
439,2411
440,2417
441,2439
442,2427
443,2432
444,2442
445,2479
446,2465
447,2471
448,2469
449,2490
450,2500
451,2483
452,2515
453,2525
454,2495
455,2526
456,2520
457,2532
458,2552
459,2552
460,2545
461,2567
462,2573
463,2565
464,2588
