0.01,20
0.011,9
0.012,8
0.013,18
0.014,17
0.015,61
0.016,59
0.017,63
0.018,63
0.019,61
0.02,55
0.021,67
0.022,56
0.023,77
0.024,71
0.025,158
0.026,141
0.027,135
0.028,123
0.029,133
0.03,120
0.031,131
0.032,138
0.033,141
0.034,151
0.035,237
0.036,274
0.037,273
0.038,221
0.039,216
0.04,254
0.041,228
0.042,244
0.043,221
0.044,259
0.045,397
0.046,408
0.047,376
0.048,340
0.049,399
0.05,377
0.051,330
0.052,367
0.053,393
0.054,403
0.055,479
0.056,571
0.057,514
0.058,536
0.059,531
0.06,501
0.061,495
0.062,491
0.063,490
0.064,526
0.065,660
0.066,645
0.067,726
0.068,652
0.069,697
0.07,742
0.071,758
0.072,638
0.073,669
0.074,683
0.075,841
0.076,794
0.077,857
0.078,887
0.079,912
0.08,870
0.081,903
0.082,927
0.083,826
0.084,788
0.085,1056
0.086,1122
0.087,1157
0.088,1037
0.089,1069
0.09,1129
0.091,1022
0.092,1094
0.093,1153
0.094,1032
0.095,1128
0.096,1366
0.097,1260
0.098,1272
0.099,1202
0.1,1178
0.101,1243
0.102,1366
0.103,1268
0.104,1197
0.105,1465
0.106,1474
0.107,1495
0.108,1358
0.109,1361
0.11,1484
0.111,1404
0.112,1451
0.113,1453
0.114,1481
0.115,1689
0.116,1656
0.117,1709
0.118,1738
0.119,1829
0.12,1694
0.121,1586
0.122,1495
0.123,1599
0.124,1718
0.125,2013
0.126,1838
0.127,1870
0.128,1872
0.129,1642
0.13,2141
0.131,1762
0.132,2105
0.133,1885
0.134,1907
0.135,2167
0.136,2273
0.137,2171
0.138,2157
0.139,2251
0.14,2124
0.141,1949
0.142,2215
0.143,2145
0.144,2014
0.145,2356
0.146,2344
0.147,2350
0.148,2383
0.149,2403
0.15,2424
0.151,2499
0.152,2552
0.153,2483
0.154,2302
0.155,2587
0.156,2617
0.157,2626
0.158,2756
0.159,2689
0.16,2536
0.161,2359
0.162,2680
0.163,2630
0.164,2498
0.165,2615
0.166,2699
0.167,2869
0.168,3062
0.169,2957
0.17,2920
0.171,2599
0.172,2879
0.173,2831
0.174,2674
0.175,2958
0.176,3083
0.177,2893
0.178,3034
0.179,2755
0.18,3004
0.181,2689
0.182,3162
0.183,3079
0.184,3114
0.185,3404
0.186,3309
0.187,3708
0.188,3371
0.189,3323
0.19,3240
0.191,3135
0.192,3125
0.193,3211
0.194,3455
0.195,3298
0.196,3404
0.197,3396
0.198,3881
0.199,3703
0.2,3312
0.201,3567
0.202,3393
0.203,3566
0.204,3323
0.205,3681
0.206,3799
0.207,3613
0.208,3696
0.209,3653
0.21,3543
0.211,3788
0.212,3579
0.213,3824
0.214,3834
0.215,3740
0.216,3703
0.217,3890
0.218,3836
0.219,3962
0.22,3729
0.221,3958
0.222,3838
0.223,3863
0.224,3695
0.225,3932
0.226,3937
0.227,4091
0.228,3892
0.229,3847
0.23,3915
0.231,3887
0.232,4030
0.233,3947
0.234,3965
0.235,4136
0.236,4118
0.237,4293
0.238,4150
0.239,4212
0.24,4207
0.241,4321
0.242,3920
0.243,4229
0.244,4310
0.245,4294
0.246,4412
0.247,4423
0.248,4475
0.249,4465
0.25,4431
0.251,4383
0.252,4436
0.253,4527
0.254,4300
0.255,4625
0.256,4409
0.257,4473
0.258,4688
0.259,4494
0.26,4513
0.261,4445
0.262,4436
0.263,4390
0.264,4363
0.265,4498
0.266,4534
0.267,4493
0.268,4627
0.269,4477
0.27,4622
0.271,4683
0.272,4623
0.273,4571
0.274,4540
0.275,4636
0.276,4550
0.277,4719
0.278,4782
0.279,4755
0.28,4697
0.281,4673
0.282,4749
0.283,4706
0.284,4671
0.285,4692
0.286,4835
0.287,4742
0.288,4699
0.289,4817
0.29,4771
0.291,4729
0.292,4796
0.293,4762
0.294,4760
0.295,4830
0.296,4865
0.297,4776
0.298,4808
0.299,4866
0.3,4859
0.301,4838
0.302,4845
0.303,4771
0.304,4737
0.305,4875
0.306,4898
0.307,4909
0.308,4875
0.309,4850
0.31,4805
0.311,4883
0.312,4833
0.313,4870
0.314,4910
0.315,4850
0.316,4842
0.317,4887
0.318,4846
0.319,4863
0.32,4909
0.321,4920
0.322,4812
0.323,4886
0.324,4866
0.325,4922
0.326,4910
0.327,4926
0.328,4935
0.329,4884
0.33,4912
0.331,4930
0.332,4886
0.333,4880
0.334,4940
0.335,4933
0.336,4920
0.337,4942
0.338,4929
0.339,4939
0.34,4928
0.341,4930
0.342,4927
0.343,4929
0.344,4932
0.345,4937
0.346,4939
0.347,4916
0.348,4944
0.349,4938
0.35,4935
0.351,4942
0.352,4923
0.353,4927
0.354,4932
0.355,4937
0.356,4946
0.357,4950
0.358,4941
0.359,4949
0.36,4944
0.361,4948
0.362,4946
0.363,4938
0.364,4939
0.365,4947
0.366,4947
0.367,4945
0.368,4950
0.369,4950
0.37,4948
0.371,4943
0.372,4944
0.373,4947
0.374,4949
0.375,4950
0.376,4948
0.377,4950
0.378,4950
0.379,4948
0.38,4950
0.381,4950
0.382,4950
0.383,4950
0.384,4950
0.385,4950
0.386,4949
0.387,4950
0.388,4950
0.389,4950
0.39,4949
0.391,4950
0.392,4950
0.393,4948
0.394,4950
0.395,4950
0.396,4950
0.397,4950
0.398,4950
0.399,4950
0.4,4950
0.401,4950
0.402,4950
0.403,4950
0.404,4950
0.405,4950
0.406,4950
0.407,4950
0.408,4950
0.409,4950
0.41,4950
0.411,4950
0.412,4950
0.413,4950
0.414,4950
0.415,4950
0.416,4950
0.417,4950
0.418,4950
0.419,4950
0.42,4950
0.421,4950
0.422,4950
0.423,4950
0.424,4950
0.425,4950
0.426,4950
0.427,4950
0.428,4950
0.429,4950
0.43,4950
0.431,4950
0.432,4950
0.433,4950
0.434,4950
0.435,4950
0.436,4950
0.437,4950
0.438,4950
0.439,4950
0.44,4950
0.441,4950
0.442,4950
0.443,4950
0.444,4950
0.445,4950
0.446,4950
0.447,4950
0.448,4950
0.449,4950
0.45,4950
0.451,4950
0.452,4950
0.453,4950
0.454,4950
0.455,4950
0.456,4950
0.457,4950
0.458,4950
0.459,4950
0.46,4950
0.461,4950
0.462,4950
0.463,4950
0.464,4950
0.465,4950
0.466,4950
0.467,4950
0.468,4950
0.469,4950
0.47,4950
0.471,4950
0.472,4950
0.473,4950
0.474,4950
0.475,4950
0.476,4950
0.477,4950
0.478,4950
0.479,4950
0.48,4950
0.481,4950
0.482,4950
0.483,4950
0.484,4950
0.485,4950
0.486,4950
0.487,4950
0.488,4950
0.489,4950
0.49,4950
0.491,4950
0.492,4950
0.493,4950
0.494,4950
0.495,4950
0.496,4950
0.497,4950
0.498,4950
0.499,4950
