0,0
1,0
2,1
3,1
4,3
5,6
6,10
7,16
8,19
9,26
10,30
11,31
12,50
13,56
14,61
15,85
16,95
17,97
18,117
19,127
20,140
21,145
22,171
23,175
24,199
25,202
26,198
27,237
28,300
29,297
30,326
31,354
32,357
33,359
34,379
35,361
36,432
37,425
38,460
39,519
40,571
41,574
42,614
43,668
44,650
45,651
46,808
47,749
48,798
49,803
50,794
51,892
52,918
53,881
54,974
55,1032
56,1052
57,1119
58,1103
59,1236
60,1235
61,1341
62,1357
63,1434
64,1454
65,1514
66,1446
67,1623
68,1626
69,1706
70,1726
71,1791
72,1870
73,1848
74,1931
75,1834
76,2037
77,1982
78,2192
79,2118
80,2349
81,2205
82,2314
83,2401
84,2520
85,2416
86,2823
87,2593
88,2878
89,2817
90,2763
91,2841
92,2863
93,3006
94,3276
95,3152
96,3124
97,3462
98,3381
99,3423
100,3335
101,3491
102,3599
103,3765
104,3811
105,3766
106,3685
107,4055
108,4102
109,4188
110,4240
111,4232
112,4308
113,4335
114,4583
115,4616
116,4529
117,4814
118,4994
119,4891
120,4994
121,4670
122,4932
123,5293
124,5568
125,5515
126,5605
127,5699
128,5585
129,5817
130,5963
131,6031
132,6416
133,6094
134,6075
135,6421
136,6533
137,6340
138,6665
139,7010
140,6608
141,7275
142,6849
143,7015
144,7295
145,7138
146,7249
147,7298
148,7506
149,8001
150,7990
151,8199
152,7860
153,8020
154,8411
155,8356
156,8601
157,8444
158,8932
159,8930
160,9020
161,9343
162,9595
163,9281
164,9518
165,9789
166,9677
167,9825
168,9966
169,10000
170,10238
171,10147
172,10531
173,10410
174,10595
175,10748
176,11016
177,11408
178,11608
179,11731
180,11299
181,11584
182,11548
183,11621
184,12258
185,12116
186,12335
187,12591
188,12532
189,12965
190,12755
191,12871
192,12575
193,12779
194,13882
195,13455
196,13829
197,13130
198,13721
199,13872
200,14088
201,14357
202,14370
203,15143
204,14254
205,14557
206,14789
207,14888
208,15046
209,14989
210,16010
211,15224
212,15749
213,15873
214,16407
215,15731
216,16355
217,16458
218,16316
219,16787
220,16903
221,17359
222,17020
223,17186
224,17592
225,18245
226,17941
227,17083
228,17795
229,18456
230,19484
231,18696
232,19322
233,18119
234,19582
235,19891
236,19456
237,19574
238,20192
239,19897
240,19421
241,20045
242,20086
243,20284
244,21249
245,20840
246,21559
247,21598
248,21809
249,21508
250,22399
251,22114
252,23257
253,22560
254,22724
255,23046
256,23117
257,23843
258,23171
259,23062
260,22613
261,24310
262,24238
263,24015
264,24747
265,24852
266,25846
267,25244
268,23924
269,25554
270,25497
271,26247
272,25776
273,26742
274,26082
275,26439
276,27028
277,27207
278,27354
279,27571
280,27888
281,27746
282,27149
283,27064
284,28637
285,28862
286,28978
287,29525
288,29542
289,29320
290,29017
291,29984
292,31273
293,29553
294,29962
295,31503
296,30490
297,30730
298,30337
299,31880
300,31336
301,31731
302,32108
303,32250
304,31944
305,32444
306,32340
307,32687
308,33370
309,31936
310,33334
311,34329
312,34687
313,34267
314,34433
315,34552
316,36033
317,35618
318,35898
319,35410
320,36738
321,35535
322,35625
323,36892
324,37432
325,36543
326,37455
327,37422
328,38496
329,37963
330,37875
331,39391
332,38496
333,39160
334,39288
335,38536
336,40408
337,38931
338,40079
339,40073
340,41716
341,41762
342,40497
343,42549
344,41845
345,41777
346,42434
347,42836
348,44156
349,43612
350,43483
351,43592
352,43806
353,43004
354,44317
355,44661
356,43873
357,44777
358,46230
359,45581
360,44575
361,46171
362,45552
363,45923
364,46415
365,47881
366,46020
367,49178
368,47311
369,48593
370,48702
371,49445
372,48208
373,49738
374,50557
375,49431
376,48538
377,50545
378,49832
379,50512
380,50994
381,51220
382,51934
383,52487
384,51625
385,51436
386,52279
387,52337
388,51223
389,53375
390,52357
391,53429
392,53837
393,55459
394,54270
395,55162
396,55500
397,55580
398,56362
399,57358
400,55838
401,58113
402,56355
403,57645
404,59414
405,56137
406,57252
407,58686
408,58083
409,58032
410,58424
411,58729
412,59654
413,59384
414,62528
415,60988
416,61925
417,59379
418,63760
419,60315
420,63570
421,61437
422,61682
423,61074
424,64581
425,62266
426,64664
427,64808
428,62517
429,65065
430,64511
431,65632
432,66375
433,67710
434,66577
435,66811
436,65901
437,68046
