0,255.427
1,223.067
2,19618.121
3,479.621
4,2587.494
5,778.027
6,1312.834
7,1769.386
8,783.814
9,1260.788
10,2145.778
11,1823.725
12,1693.598
13,1661.863
14,1823.083
15,870.231
16,1648.059
17,1957.894
18,3350.122
19,3961.031
20,3270.685
21,3526.113
22,3516.856
23,2705.162
24,3933.905
25,4484.283
26,3112.019
27,5465.493
28,5462.622
29,3299.18
30,4474.096
31,3289.396
32,2455.077
33,1468.599
34,1166.297
35,1430.807
36,4726.787
37,27829.932
38,3932.884
39,4017.153
40,4794.847
41,5640.223
42,4984.842
43,4034.905
44,3339.017
45,6689.893
46,4606.212
47,6134.47
48,4217.178
49,6854.807
50,28169.549
51,16341.287
52,16549.255
53,13377.8
54,14005.28
55,18686.523
56,15144.288
57,9900.62
58,14422.389
59,15162.1
60,11305.388
61,6707.156
62,8287.116
63,10832.462
64,7607.32
65,3681.55
66,15366.431
67,9580.244
68,11140.079
69,17485.084
70,19933.337
71,16978.586
72,22248.725
73,7309.265
74,6506.496
75,12091.356
76,10266.202
77,8074.473
78,4981.348
79,4476.798
80,4432.219
81,5194.026
82,5095.525
83,4984.974
84,4953.823
85,7057.704
86,4966.93
87,4559.177
88,26412.676
89,10576.299
90,9502.683
91,11164.413
92,9598.792
93,5864.586
94,5411.288
95,12894.793
96,8776.058
97,11499.621
98,22324.324
99,6110.57
