0,278.618
1,851.535
2,13813.818
3,4677.333
4,4589.808
5,4330.356
6,7021.148
7,8828.197
8,9437.052
9,8954.75
10,11181.509
11,10703.606
12,10337.647
13,11014.053
14,9657.998
15,9344.223
16,8868.034
17,10559.067
18,8811.318
19,8446.19
20,12532.462
21,7432.37
22,9246.783
23,8145.417
24,6215.391
25,9919.852
26,17870.82
27,6352.533
28,6437.474
29,6632.901
30,7160.468
31,6981.109
32,8994.466
33,8055.86
34,7635.283
35,6411.67
36,12669.73
37,6256.711
38,9523.788
39,9411.174
40,8187.91
41,10841.469
42,11095.736
43,7697.122
44,6667.269
45,9153.473
46,9285.488
47,9377.796
48,10234.463
49,11017.024
50,8427.563
51,11075.63
52,10728.449
53,11013.867
54,8678.948
55,12501.952
56,8069.205
57,10891.57
58,10566.134
59,10523.761
60,9697.343
61,9496.611
62,9830.687
63,14244.519
64,11682.666
65,9571.023
66,9530.954
67,6530.754
68,7307.793
69,7523.665
70,5043.16
71,4910.049
72,5127.104
73,6316.4
74,4660.888
75,4946.728
76,5818.074
77,4979.604
78,5019.721
79,5060.741
80,5057.9
81,5204.483
82,5173.762
83,5122.519
84,7043.387
85,4702.976
86,6659.652
87,6449.021
88,6505.135
89,6672.637
90,6798.512
91,4785.477
92,7280.275
93,7504.357
94,7519.361
95,7881.973
96,4900.191
97,4819.886
98,4895.9
99,4935.116
